lactate_abg,ph_abg,hco3_abg,temp_c,temp_nc,urea,creatinine,sodium,k,hb,wbc,neutrophil,platelets,crp,chemo,chronic_rrt,metastatic,radiotx,apache,medical,system,height,weight,elective_surgical,arrival_dttm,discharge_dttm,dob,vital_status,sex,nhs_number,age_years,los,bmi,gender
3,7.46,24.6,36.7,36.3,3.6,51,148,3.5,136,10.38,9.2,305,260,0,0,0,0,10,1,7,1.65,75,0,2015-06-29T10:17:47Z,2015-07-08T10:17:47Z,1945-06-29,A,M,3239569167,70,9,275482.0936639118,M
0.9,7.41,23.6,37.7,36.6,8.2,92,139,5.1,84,6.2,2.9,370,284,1,0,0,1,15,0,2,1.8,90,0,2015-06-29T16:08:13Z,2015-07-01T16:08:13Z,1955-06-29,A,M,9671178669,60,2,277777.7777777777,M
1.4,7.34,26,33.7,23.4,9.7,166,129,4.2,7.9,28.4,23.3,231,55,1,1,0,1,26,1,1,1.55,80,0,2015-06-29T20:11:52Z,2015-06-30T08:11:52Z,1935-06-29,D,M,9188142965,80,1,332986.4724245578,M
2.9,7.2,27.1,36.1,35.8,9.3,119,139,5.3,139,12.5,10.6,457,1,0,0,0,0,13,0,2,1.75,80,1,2015-06-29T18:50:07Z,2015-07-24T18:50:07Z,1945-06-29,A,M,8725441779,70,25,261224.48979591834,M
1.5,7.46,26.3,35.4,37,8.3,68,140,5.2,109,6.6,5.1,441,94,1,1,1,1,13,0,3,1.7,95,1,2015-06-30T15:28:20Z,2015-07-03T15:28:20Z,1975-06-30,A,M,2875972227,40,3,328719.723183391,M
3.1,7.38,23.8,36.5,36.4,5.7,83,139,4,118,10.5,9.3,293,18,0,0,0,0,14,1,1,1.65,60,0,2015-06-30T19:46:03Z,2015-07-01T19:46:03Z,1935-06-30,A,F,2441487973,80,1,220385.67493112944,F
0.4,7.36,40.1,37,36.5,1.6,57,142,3.4,121,7.36,5.27,460,59,0,0,0,0,19,1,2,1.55,50,0,2015-06-30T13:28:00Z,2015-07-06T01:28:00Z,1945-06-30,A,M,8681927922,70,6,208116.5452653486,M
0.9,7.39,29.7,36.3,37.4,1.1,26,135,3.6,100,9.4,6.6,196,28,1,1,0,1,10,1,2,1.6,55,0,2015-06-30T11:44:28Z,2015-07-05T23:44:28Z,1965-06-30,A,F,2524413349,50,5,214843.75,F
2.8,7.45,22.1,35.2,36.5,3.1,66,137,4.2,102,13.8,11.94,283,2.6,0,0,0,0,7,0,10,1.65,50,1,2015-07-01T23:20:40Z,2015-07-02T23:20:40Z,1985-07-01,A,F,7268263635,30,1,183654.72910927454,F
1.3,7.31,23.4,37.2,36.8,15.2,331,138,5.3,88,6,3.8,348,109,1,1,1,1,15,0,3,1.75,75,1,2015-07-01T07:36:35Z,2015-07-02T19:36:35Z,1965-07-01,A,M,9833747272,50,1,244897.95918367343,M
0.6,7.35,17.5,35.5,36,5.6,105,142,4.6,78,1.9,0.9,4,5,1,0,0,0,11,0,3,1.6,60,1,2015-07-01T04:34:10Z,2015-07-02T16:34:10Z,1935-07-01,A,F,3988235873,80,1,234375,F
1.2,7.378,26.3,35.7,36.4,NA,39,141,3.9,112,9.3,6.1,112,3.4,0,0,0,0,20,1,2,1.7,50,0,2015-07-01T22:56:57Z,2015-07-03T10:56:57Z,1935-07-01,A,F,8239558720,80,2,173010.38062283734,F
2.3,7.44,22.8,36.1,37.6,2.8,61,153,4.2,128,10.9,9.2,199,71.1,0,0,1,0,8,0,3,1.6,85,0,2015-07-02T01:11:45Z,2015-07-02T13:11:45Z,1955-07-02,A,F,8867327291,60,0,332031.25,F
1.2,7.46,21.8,37,37.3,NA,53,139,4.1,123,6,5.4,159,8,0,0,0,0,10,0,7,1.65,75,0,2015-07-02T23:11:16Z,2015-07-04T23:11:16Z,1965-07-02,A,F,8998454890,50,2,275482.0936639118,F
1.3,7.43,23.9,36.3,36.8,NA,41,136,2.4,118,11.8,10,159,41,0,0,0,0,13,1,2,1.7,70,0,2015-07-02T14:12:39Z,2015-07-03T02:12:39Z,1995-07-02,A,F,9993713430,20,1,242214.5328719723,F
0.7,7.28,23,36.5,36.1,12.4,619,137,4.3,75,4.8,3.66,200,51.7,0,0,0,0,21,0,2,1.75,75,1,2015-07-02T06:37:21Z,2015-07-07T06:37:21Z,1935-07-02,A,M,3973235775,80,5,244897.95918367343,M
2.9,7.15,24.9,36.3,36.7,25.6,633,138,5.8,95,16.7,9.26,272,1,0,0,0,0,22,1,2,1.45,70,0,2015-07-02T03:07:14Z,2015-07-08T03:07:14Z,1945-07-02,A,F,5475241384,70,6,332936.97978596913,F
3.9,7.32,22,36,35.5,3.2,63,131,4.3,112,15.5,13.2,143,3,1,1,1,1,14,1,2,1.8,80,0,2015-07-02T06:51:16Z,2015-07-10T06:51:16Z,1935-07-02,A,M,9186669699,80,8,246913.58024691354,M
2.9,7.42,21.8,36.5,38.7,6.4,123,133,5,92,16.1,13.4,240,75,0,0,0,0,22,1,3,1.7,85,0,2015-07-03T09:19:56Z,2015-07-05T09:19:56Z,1995-07-03,A,F,2374743411,20,2,294117.6470588235,F
3.7,7.274,21.7,36.8,37.6,8.6,97,136,4.4,129,7.3,6.9,236,345,1,0,0,0,19,1,3,1.9,90,0,2015-07-05T12:57:46Z,2015-07-08T12:57:46Z,1955-07-05,A,M,5793972579,60,3,249307.47922437673,M
2.1,7.33,24.1,37.2,36.8,3.3,51,137,4.1,66,12.2,10.03,284,27,1,1,1,1,4,0,3,1.75,80,0,2015-07-06T02:47:33Z,2015-07-14T02:47:33Z,1965-07-06,A,M,7245885966,50,8,261224.48979591834,M
1.6,7.36,22.7,36.5,35.9,4.1,62,142,4.9,92,15.8,12.9,266,140,1,1,1,1,19,0,2,1.5,50,1,2015-07-06T00:46:08Z,2015-07-09T00:46:08Z,1935-07-06,A,M,6756485326,80,3,222222.22222222222,M
0.8,7.25,25,38.2,37.7,3.2,75,136,4.8,102,10.4,8.8,244,87,1,1,0,1,13,0,3,1.8,65,1,2015-07-06T05:36:52Z,2015-07-06T17:36:52Z,1935-07-06,A,M,6288558338,80,0,200617.28395061725,M
1,7.14,22.1,36,36.8,8.5,121,143,4.8,85,21,17.8,115,47,0,0,0,0,8,0,2,1.65,90,1,2015-07-07T17:10:02Z,2015-07-08T05:10:02Z,1955-07-07,A,F,5197682744,60,1,330578.51239669416,F
1.2,7.4,24.7,35,36.4,NA,114,141,3.3,135,11.1,9.5,566,78.6,0,0,1,0,11,0,7,1.75,90,1,2015-07-07T16:35:41Z,2015-07-08T16:35:41Z,1945-07-07,A,M,7346447530,70,1,293877.5510204081,M
1.2,7.343,23.5,36.5,33.9,4.9,60,137,4.1,124,15,13.24,210,1,0,0,0,0,12,0,3,1.65,50,1,2015-07-08T08:48:18Z,2015-07-13T08:48:18Z,1945-07-08,A,F,6553275181,70,5,183654.72910927454,F
1.1,7.4,22.4,37.4,36.9,1.7,52,140,4.3,91,9.4,7.35,174,39,1,0,0,0,8,0,3,1.65,60,1,2015-07-08T11:14:51Z,2015-07-12T11:14:51Z,1985-07-08,A,F,4847758625,30,4,220385.67493112944,F
2.1,7.48,24.5,35,36.4,NA,86,153,4.7,100,7.8,4.1,238,40,1,0,0,0,9,0,10,1.6,75,1,2015-07-08T12:28:36Z,2015-07-09T12:28:36Z,1955-07-08,A,F,6725982840,60,1,292968.75,F
2.1,7.38,23.8,34.9,37,5.2,52,141,4.2,108,10.4,9.9,235,5,1,0,0,0,17,0,3,1.6,80,1,2015-07-08T01:14:07Z,2015-07-16T01:14:07Z,1945-07-08,A,F,1354987357,70,8,312500,F
8,7.36,21,36,34,11.4,89,131,4.8,90,1.7,0.61,95,345,1,0,1,0,62,1,2,1.75,95,0,2015-07-09T02:07:39Z,2015-08-07T02:07:39Z,1945-07-09,A,M,3911253761,70,29,310204.081632653,M
0.9,7.327,27.2,36.7,36.3,NA,48,144,4.1,98,13,12.1,353,205,0,0,0,0,14,0,3,1.55,85,0,2015-07-09T08:50:26Z,2015-07-10T08:50:26Z,1935-07-09,A,F,4826578490,80,1,353798.1269510926,F
1.3,7.35,23.4,35.6,36.6,4.4,75,136,4.4,102,7.5,6.33,169,9,1,0,0,0,7,0,3,1.7,60,1,2015-07-10T14:43:47Z,2015-07-11T14:43:47Z,1995-07-10,A,F,5139912384,20,1,207612.45674740482,F
2.6,7.5,24,34.8,38,4.4,40,143,3.6,128,10.8,8.94,221,26,0,0,0,0,81,1,1,1.65,60,0,2015-07-10T20:26:16Z,2015-07-13T20:26:16Z,1935-07-10,D,F,2414499672,80,3,220385.67493112944,F
1.4,7.36,21.8,35.5,36.3,8.6,134,138,4.6,143,10.2,10.36,171,119,0,0,0,0,8,0,2,1.8,70,1,2015-07-10T23:30:09Z,2015-07-12T11:30:09Z,1965-07-10,A,M,1178863921,50,2,216049.38271604932,M
2.6,7.38,21.2,37.6,37.4,3.6,70,144,3.9,114,2.5,1.2,99,2,0,0,0,0,14,0,1,1.7,75,1,2015-07-11T23:18:11Z,2015-07-12T23:18:11Z,1935-07-11,A,M,7861233146,80,1,259515.57093425601,M
1.7,7.44,19.6,36.4,35.7,4.8,28,140,4.5,78,18.8,19.2,111,5,1,0,1,1,13,0,7,1.65,75,1,2015-07-11T16:45:33Z,2015-07-12T16:45:33Z,1955-07-11,A,M,8996446483,60,1,275482.0936639118,M
0.8,7.37,28,35,38,9.6,66,137,4.9,107,7.4,7.63,361,303,0,0,0,1,54,0,3,1.5,65,0,2015-07-12T01:22:37Z,2015-07-15T13:22:37Z,1955-07-12,A,F,4869515865,60,3,288888.8888888889,F
1,7.331,24.3,37,36.6,18.5,249,134,5.4,92,14,10.3,180,69,0,0,0,0,16,1,7,1.65,100,0,2015-07-13T07:03:26Z,2015-07-14T07:03:26Z,1945-07-13,A,F,6883178287,70,1,367309.4582185491,F
1,7.39,22.4,36.2,36.4,4.9,71,137,5.4,123,15.5,12.45,177,5.1,1,1,1,1,18,0,1,1.7,85,1,2015-07-13T05:56:40Z,2015-07-15T05:56:40Z,1945-07-13,A,M,3481621779,70,2,294117.6470588235,M
2,7.42,24,36,36,5.2,98,149,4.5,80,2.6,1.64,61,26.6,1,0,0,0,12,1,4,1.55,70,0,2015-07-13T00:48:51Z,2015-07-15T12:48:51Z,1955-07-13,A,F,5475349223,60,2,291363.16337148804,F
1.6,7.39,25.5,36,36.6,11.8,145,137,4.9,95,16.6,26.1,225,1,0,0,0,0,65,0,2,1.6,65,1,2015-07-13T11:09:54Z,2015-07-19T11:09:54Z,1945-07-13,A,F,7445757961,70,6,253906.25,F
1.6,7.39,25.6,36,36.2,4.5,59,144,4.2,92,12.5,11.19,269,17.4,0,0,0,0,13,0,3,1.5,80,1,2015-07-13T07:11:13Z,2015-07-17T19:11:13Z,1965-07-13,A,F,9973653599,50,4,355555.55555555556,F
2.6,7.38,14.5,36,37,12.6,258,129,5.4,136,10.5,8.1,208,322,0,0,0,0,21,1,8,1.7,65,0,2015-07-14T04:35:06Z,2015-07-22T04:35:06Z,1955-07-14,D,M,1973228793,60,8,224913.49480968856,M
0.7,7.46,23,37.4,37.4,6.2,61,139,4,101,15.3,13.5,201,102,1,0,0,0,10,1,1,1.55,80,0,2015-07-14T09:30:48Z,2015-07-17T09:30:48Z,1975-07-14,A,F,6569657844,40,3,332986.4724245578,F
2.7,7.27,17,34.6,38.4,5.6,40,143,4.5,98,11.5,10.94,219,12,0,0,0,0,13,0,7,1.6,105,0,2015-07-14T18:55:53Z,2015-07-15T18:55:53Z,1965-07-14,A,F,9659384874,50,1,410156.25,F
2.2,7.31,18.9,36.9,37,2.7,50,141,3.1,127,14.04,12.7,260,85,0,0,0,0,12,1,1,1.6,65,0,2015-07-15T00:23:19Z,2015-07-17T00:23:19Z,1995-07-15,A,F,8848665551,20,2,253906.25,F
1.3,7.33,23.7,35.5,37.4,6.3,81,135,6.6,82,8.1,4.1,274,1,0,0,0,0,16,0,3,1.65,95,1,2015-07-15T08:55:47Z,2015-07-20T08:55:47Z,1975-07-15,A,F,4684468577,40,5,348943.98530762165,F
1.1,7.379,26.2,36,38.4,3.2,57,135,4.4,88,9.6,8.31,312,105,1,0,0,0,14,0,3,1.65,65,1,2015-07-15T00:25:07Z,2015-07-18T00:25:07Z,1955-07-15,A,F,7765513516,60,3,238751.1478420569,F
1.5,7.35,26,33.7,36.6,3.9,40,141,4.9,143,7.3,8.8,219,3,0,0,0,0,10,0,3,1.55,75,1,2015-07-16T21:09:24Z,2015-07-17T09:09:24Z,1955-07-16,A,F,8382456545,60,1,312174.8178980229,F
8,7.25,15,33.2,34.7,30.8,321,139,5.3,118,9.9,8.7,37,74,0,0,0,0,42,1,3,1.55,85,0,2015-07-16T23:52:53Z,2015-07-31T23:52:53Z,1955-07-16,A,F,8779361714,60,15,353798.1269510926,F
0.7,7.32,23.8,37.3,37,4.3,76,139,4.1,128,7.5,5.3,163,13.4,0,0,0,0,0,0,7,1.8,75,1,2015-07-16T23:12:00Z,2015-07-17T23:12:00Z,1965-07-16,A,F,4914686821,50,1,231481.48148148143,F
0.8,7.35,21,36.8,36.7,4.5,76,132,4,125,14.1,12.94,95,81,0,0,0,1,9,0,2,1.75,65,1,2015-07-16T07:35:10Z,2015-07-18T07:35:10Z,1955-07-16,A,M,8774187481,60,2,212244.89795918364,M
1.9,7.4,27.1,36.6,36.7,5.6,63,140,3.6,122,8.9,8.19,227,126,0,0,0,0,15,0,3,1.75,90,1,2015-07-16T00:55:24Z,2015-07-19T00:55:24Z,1945-07-16,A,M,5251669135,70,3,293877.5510204081,M
10.9,6.98,16.1,35.2,37.6,11.6,124,135,4.7,119,22.3,19.6,142,237,1,0,1,0,90,1,1,1.7,75,0,2015-07-16T01:55:14Z,2015-07-21T13:55:14Z,1945-07-16,A,M,6714197993,70,5,259515.57093425601,M
1.1,7.431,31.6,37,36,11.7,540,130,5.3,9.7,13.2,11,123,15,0,0,0,0,0,1,1,1.8,65,0,2015-07-17T19:02:16Z,2015-07-18T19:02:16Z,1945-07-17,A,M,3993782615,70,1,200617.28395061725,M
2.5,7.39,24.4,37,35.8,5,72,142,3.9,117,13.6,11.3,173,2,0,0,0,0,8,0,3,1.7,75,0,2015-07-17T09:37:53Z,2015-07-23T09:37:53Z,1995-07-17,A,F,8548421177,20,6,259515.57093425601,F
1,7.38,27.8,35.9,37.5,5,83,141,5.1,120,6,5.1,163,8.9,0,0,0,0,9,0,2,1.8,85,1,2015-07-17T10:22:12Z,2015-07-18T10:22:12Z,1965-07-17,A,M,7719412389,50,1,262345.6790123456,M
3.1,7.38,24.3,36.5,36.5,10.8,177,138,3.9,111,12,10,160,41,1,1,1,1,15,1,1,1.7,65,0,2015-07-17T20:49:28Z,2015-07-20T20:49:28Z,1935-07-17,A,F,4884777875,80,3,224913.49480968856,F
1.3,7.33,26.5,35.4,37,4.4,74,138,4.4,127,13.2,10.4,143,5,1,0,0,1,7,0,3,1.7,70,1,2015-07-17T11:37:56Z,2015-07-19T11:37:56Z,1955-07-17,A,F,3779759373,60,2,242214.5328719723,F
0.7,7.21,20,36.6,37.1,NA,91,138,3.9,83,12.6,14,251,252,0,0,0,0,27,1,2,1.75,100,0,2015-07-17T01:09:01Z,2015-07-22T13:09:01Z,1965-07-17,A,M,7141942130,50,5,326530.61224489793,M
1.7,7.289,25.7,35,35.3,7.3,81,135,4.2,128,13,10.8,127,62,1,1,0,1,6,0,2,1.8,75,1,2015-07-18T02:54:19Z,2015-07-22T02:54:19Z,1965-07-18,A,M,1229883681,50,4,231481.48148148143,M
2.6,7.38,24.4,36.1,36.5,4.1,74,141,4.9,125,5.6,5.3,204,17.1,1,0,1,0,15,0,2,1.75,75,1,2015-07-18T00:37:30Z,2015-07-20T00:37:30Z,1935-07-18,A,M,8689171568,80,2,244897.95918367343,M
1.9,7.34,21,37.2,36.5,3,73,139,3.8,120,14.1,12,258,54.7,0,0,0,0,15,0,7,1.8,80,1,2015-07-19T12:18:30Z,2015-07-20T12:18:30Z,1965-07-19,A,M,4661988892,50,1,246913.58024691354,M
3,7.46,24.6,36.2,37.4,5.7,88,135,3.6,117,9.3,7.77,360,8,0,0,0,0,39,1,1,1.9,100,0,2015-07-20T07:39:48Z,2015-07-26T07:39:48Z,1945-07-20,A,M,1313129488,70,6,277008.3102493075,M
1,7.3,24.8,35.4,36.3,17.3,138,139,4.4,97,7.1,10.3,200,20,1,1,1,1,12,1,8,1.7,75,0,2015-07-21T10:13:28Z,2015-07-21T10:13:28Z,1955-07-21,A,M,2287473629,60,0,259515.57093425601,M
1.1,7.34,23.5,35.4,35.5,4.7,73,133,3.3,113,6.66,5.1,127,7.5,1,1,1,1,18,0,2,1.55,50,1,2015-07-21T15:06:05Z,2015-07-23T15:06:05Z,1945-07-21,A,M,1191112713,70,2,208116.5452653486,M
5.3,7.32,21.2,37.6,36.1,12.4,197,142,6,112,22,18.7,457,237,0,0,0,0,19,1,1,1.75,85,0,2015-07-21T22:33:52Z,2015-08-18T22:33:52Z,1945-07-21,A,M,2133129138,70,28,277551.0204081632,M
1.7,7.31,23.8,34.7,37,5.7,72,136,4.7,117,16.7,1.9,143,99,0,0,0,0,20,1,2,1.85,70,0,2015-07-21T03:32:57Z,2015-07-21T15:32:57Z,1935-07-21,A,M,1654268216,80,0,204528.85317750176,M
0.8,7.35,26.1,36.6,36.2,37.9,301,133,4.7,104,19.8,15.2,116,107,1,1,1,1,18,1,8,1.55,100,0,2015-07-21T19:37:03Z,2015-07-31T19:37:03Z,1935-07-21,A,M,7714638931,80,10,416233.0905306972,M
1,7.36,24.3,35.7,36.4,6.6,108,135,4.9,125,13.2,10.6,149,47,0,0,0,0,7,0,7,1.8,90,1,2015-07-22T04:46:48Z,2015-07-25T04:46:48Z,1955-07-22,A,M,5177392651,60,3,277777.7777777777,M
0.9,7.35,24.4,37,38.5,5.2,66,139,3.7,128,9.2,6.1,163,211,1,0,0,0,49,0,2,1.75,90,1,2015-07-22T15:17:48Z,2015-07-27T15:17:48Z,1935-07-22,D,M,7232349114,80,5,293877.5510204081,M
3,7.29,13,34.7,36.2,12.5,227,129,4.8,117,7.8,5.6,157,303,1,0,0,1,13,1,7,1.65,60,0,2015-07-22T07:13:38Z,2015-07-22T07:13:38Z,1965-07-22,A,M,7653539742,50,0,220385.67493112944,M
2.3,7.31,18.8,36.6,36.7,13.5,136,145,4,102,7.6,6.9,155,66,0,0,0,0,19,1,2,1.7,70,0,2015-07-22T20:58:47Z,2015-07-25T08:58:47Z,1935-07-22,A,M,3149769345,80,3,242214.5328719723,M
1.5,7.36,23.2,35.8,36,NA,193,137,4.7,124,8.5,8.58,78,2,0,0,0,0,13,1,3,1.7,65,0,2015-07-22T12:03:11Z,2015-07-23T12:03:11Z,1945-07-22,A,F,4512117490,70,1,224913.49480968856,F
2.2,7.37,21.2,35.8,36.1,18.4,484,139,5.4,95,9.8,6.2,200,4,1,1,0,1,26,0,7,1.7,65,1,2015-07-23T04:22:51Z,2015-07-25T04:22:51Z,1965-07-23,A,M,8799627175,50,2,224913.49480968856,M
0.6,7.44,23.7,37.6,37.2,5.4,49,134,4.1,110,7.9,5.9,360,24,1,1,0,1,2,1,4,1.55,60,0,2015-07-23T06:19:39Z,2015-07-28T18:19:39Z,1965-07-23,A,F,1396535144,50,5,249739.85431841834,F
1.2,7.403,22.3,36.7,38.1,4.6,55,153,4.3,126,16,23.4,352,155,0,0,0,0,10,0,2,1.9,90,0,2015-07-23T08:29:01Z,2015-07-26T08:29:01Z,1945-07-23,A,M,9626119934,70,3,249307.47922437673,M
5.1,7.3,22,37.4,35.5,11.4,114,131,4.3,89,42.1,28.6,50,95.4,0,0,0,0,35,1,3,1.8,75,0,2015-07-23T12:39:48Z,2015-08-02T12:39:48Z,1975-07-23,D,M,6374491661,40,10,231481.48148148143,M
0.6,7.28,21,36.3,38.9,2.1,46,143,3.8,100,25.3,22.8,799,29.9,0,0,0,0,9,0,10,1.6,100,1,2015-07-24T15:34:16Z,2015-07-25T15:34:16Z,1955-07-24,A,F,5113963488,60,1,390625,F
3.1,7.38,22.1,35.1,38,4,68,138,4,102,10.2,9.9,254,37.6,0,0,0,0,9,0,3,1.45,95,1,2015-07-24T06:15:00Z,2015-07-25T06:15:00Z,1955-07-24,A,F,7522283884,60,1,451843.04399524385,F
0.6,7.34,27.1,36.8,37.7,5.3,63,138,4.3,125,5.8,3.8,114,182,0,0,0,0,0,0,2,1.7,125,1,2015-07-24T03:50:39Z,2015-07-27T03:50:39Z,1975-07-24,A,M,6865355466,40,3,432525.95155709336,M
8.1,7.42,14.1,36.8,36.1,4.4,136,139,4.7,139,11.6,10.1,186,11,0,0,0,0,70,0,7,1.65,75,1,2015-07-26T10:20:35Z,2015-07-30T22:20:35Z,1965-07-26,D,F,5461765467,50,4,275482.0936639118,F
1.9,7.4,23,36.5,36.1,6.1,202,131,4,110,15.4,13.3,243,4,0,0,0,0,12,0,3,1.75,90,1,2015-07-27T00:04:07Z,2015-07-29T00:04:07Z,1955-07-27,A,M,4849884164,60,2,293877.5510204081,M
1.7,7.45,22.5,36.3,36.5,17.1,137,135,4.3,108,26,22.4,686,1,0,0,1,0,17,1,1,1.75,90,0,2015-07-27T12:29:47Z,2015-07-29T12:29:47Z,1955-07-27,A,M,1859797415,60,2,293877.5510204081,M
7.2,7.33,17.6,36.7,36.7,13.5,177,140,4.4,80,3.1,2.39,271,66,1,0,0,0,109,0,1,1.8,75,0,2015-07-28T22:05:20Z,2015-07-30T10:05:20Z,1945-07-28,D,M,7564684453,70,2,231481.48148148143,M
0.9,7.37,31.5,36.2,37.8,5,61,137,3.6,85,10.9,9.14,164,21.1,1,0,0,0,80,1,2,1.7,55,0,2015-07-28T16:03:11Z,2015-07-30T16:03:11Z,1945-07-28,A,F,1263493912,70,2,190311.41868512108,F
1.1,7.31,23.6,36.7,36.8,25.6,355,144,6.5,9.7,10.1,8.9,341,11.8,1,1,1,1,22,1,7,1.6,70,0,2015-07-28T15:08:59Z,2015-08-03T03:08:59Z,1935-07-28,A,F,8781162782,80,6,273437.5,F
1.5,7.35,26.4,35.3,36.2,13.9,63,138,4.7,112,16.7,13.4,57,109,1,0,0,0,19,0,2,1.6,70,0,2015-07-28T04:24:49Z,2015-08-02T04:24:49Z,1955-07-28,A,F,8868834138,60,5,273437.5,F
0.7,7.349,20.6,37,37.6,4.4,46,138,3.9,74,14.8,13.28,215,1,0,0,0,0,15,0,3,1.5,55,1,2015-07-28T11:01:30Z,2015-08-05T11:01:30Z,1945-07-28,A,F,5722246581,70,8,244444.44444444444,F
1.4,7.46,24.6,36.5,36.1,8.2,61,136,4.4,91,11.4,9.87,114,9,1,0,1,0,14,0,2,1.8,90,1,2015-07-28T23:57:55Z,2015-07-30T11:57:55Z,1945-07-28,A,M,3369471515,70,2,277777.7777777777,M
2.6,7.43,23,36.1,31.2,7.8,89,136,3.7,72,15.2,17.5,70,79,0,0,0,0,24,1,2,1.75,55,0,2015-07-29T03:44:21Z,2015-08-02T03:44:21Z,1965-07-29,A,M,2335591614,50,4,179591.83673469385,M
0.9,7.41,29.7,36.8,37.8,10.1,101,136,3.9,93,10,8.9,195,24,0,0,0,0,10,1,3,1.65,80,0,2015-07-29T21:46:54Z,2015-08-02T09:46:54Z,1965-07-29,A,F,1959242121,50,4,293847.5665748393,F
1.5,7.35,26,35.1,35.5,6.1,100,140,4.7,152,12.1,9.7,244,2,0,0,0,0,15,0,7,1.75,85,1,2015-07-29T23:17:22Z,2015-07-30T23:17:22Z,1955-07-29,A,M,7933413668,60,1,277551.0204081632,M
1.3,7.342,23.2,36.1,36.6,2.8,53,142,5.3,96,17.76,14.9,685,166,1,0,0,0,12,0,10,1.5,70,1,2015-07-30T14:42:03Z,2015-08-01T14:42:03Z,1965-07-30,A,F,1676473815,50,2,311111.1111111111,F
15,6.8,10.5,38,37.7,6.3,150,134,4.3,156,14.1,7.1,224,81,0,0,0,0,90,1,1,1.8,75,0,2015-07-30T08:12:20Z,2015-08-10T08:12:20Z,1945-07-30,A,M,1115755714,70,11,231481.48148148143,M
2.6,7.38,24.6,35.8,34.9,NA,68,139,4.5,111,16.6,16.1,248,18,0,0,0,0,12,0,3,1.75,90,1,2015-07-30T03:05:06Z,2015-08-01T15:05:06Z,1935-07-30,A,M,1365617610,80,2,293877.5510204081,M
0.9,7.34,20.5,35.4,35.8,22.5,1533,144,5.9,96,7.1,5.09,145,4,0,1,0,0,21,1,2,1.9,140,0,2015-07-30T17:21:45Z,2015-08-06T17:21:45Z,1935-07-30,A,M,1167355466,80,7,387811.6343490305,M
0.6,7.35,20.6,37,37,5.1,70,135,4,12.7,6.4,2.9,249,13.4,1,0,1,0,0,1,1,1.65,55,0,2015-07-30T06:41:46Z,2015-07-30T18:41:46Z,1965-07-30,A,F,3852993768,50,0,202020.202020202,F
0.9,7.403,28,35.8,36.3,9.6,457,137,4.5,92,13,11.2,33,44.5,1,1,1,0,20,0,3,1.5,50,1,2015-07-31T15:24:29Z,2015-08-01T03:24:29Z,1965-07-31,A,M,8274317734,50,1,222222.22222222222,M
1.2,7.36,26,37.1,37,4.2,59,139,4,128,9.7,7.6,162,11.3,1,1,0,1,9,0,3,1.65,100,1,2015-08-02T11:51:00Z,2015-08-02T23:51:00Z,1945-08-02,A,F,5699187855,70,0,367309.4582185491,F
1.2,7.33,21.2,36.6,35.8,7.7,82,142,3.9,124,10.9,9.4,196,1,0,0,0,0,13,0,7,1.7,70,1,2015-08-03T10:38:11Z,2015-08-04T10:38:11Z,1945-08-03,A,M,5476389474,70,1,242214.5328719723,M
1.4,7.35,37.2,36,34,16.4,127,140,4.2,79,8.8,8,240,66,1,1,1,1,13,1,2,1.7,100,0,2015-08-03T03:35:42Z,2015-08-06T03:35:42Z,1935-08-03,A,M,8561429135,80,3,346020.7612456747,M
1.1,7.36,20,35.9,36.2,9.7,101,140,4.8,115,7.5,4.1,229,20,1,0,0,1,20,0,7,1.5,50,1,2015-08-03T08:53:05Z,2015-08-04T08:53:05Z,1965-08-03,A,F,6643332281,50,1,222222.22222222222,F
2,7.44,32,36.1,36.8,14,86,138,4.6,121,4.4,3.8,72,33,1,0,1,0,52,1,1,1.65,95,0,2015-08-04T07:06:04Z,2015-08-09T07:06:04Z,1935-08-04,A,M,5655623595,80,5,348943.98530762165,M
2.3,7.29,13,36.9,35.5,30.8,410,136,6,85,13.7,12.6,220,11.8,1,1,0,1,80,0,7,1.75,130,0,2015-08-04T02:29:37Z,2015-08-05T02:29:37Z,1955-08-04,D,M,2416577573,60,1,424489.7959183673,M
1.3,7.35,24.1,37.1,36.7,5.7,100,149,3.9,124,13.2,13.6,143,52,1,0,0,0,10,0,10,1.7,65,0,2015-08-05T12:50:13Z,2015-08-06T00:50:13Z,1975-08-05,A,F,3894711388,40,1,224913.49480968856,F
1.4,7.3,21,35.6,36.2,13.9,107,141,5,93,5.8,5.4,108,3,1,0,0,0,18,0,2,1.55,60,1,2015-08-06T10:32:29Z,2015-08-10T10:32:29Z,1935-08-06,A,M,3937164464,80,4,249739.85431841834,M
2.2,7.31,15.5,36.9,36.8,11.6,177,139,5.7,95,19.8,17.4,153,53,0,0,0,0,19,1,8,1.65,65,0,2015-08-06T09:42:24Z,2015-08-10T09:42:24Z,1945-08-06,A,F,8494711938,70,4,238751.1478420569,F
1,7.4,22.2,37.4,38.2,0.6,68,139,4.2,91,11.8,10.68,200,249,0,0,0,0,25,0,3,1.45,50,1,2015-08-07T00:10:03Z,2015-08-11T00:10:03Z,1995-08-07,A,F,8882621197,20,4,237812.1284185494,F
7.8,7.33,24,36,35.5,3.7,55,142,4.2,108,14.5,12.1,143,102,1,0,0,1,32,0,2,1.5,55,1,2015-08-07T10:26:18Z,2015-09-01T10:26:18Z,1935-08-07,A,F,5862395962,80,25,244444.44444444444,F
